"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"64"	1272	"6/10/15 15:45"	29.715	"6/10/15"	"15:45"	2015-06-10 15:45:00
"65"	1273	"6/10/15 16:00"	29.665	"6/10/15"	"16:00"	2015-06-10 16:00:00
"66"	1274	"6/10/15 16:15"	29.715	"6/10/15"	"16:15"	2015-06-10 16:15:00
"67"	1275	"6/10/15 16:30"	29.69	"6/10/15"	"16:30"	2015-06-10 16:30:00
"68"	1276	"6/10/15 16:45"	29.64	"6/10/15"	"16:45"	2015-06-10 16:45:00
"69"	1277	"6/10/15 17:00"	29.665	"6/10/15"	"17:00"	2015-06-10 17:00:00
"70"	1278	"6/10/15 17:15"	29.64	"6/10/15"	"17:15"	2015-06-10 17:15:00
"71"	1279	"6/10/15 17:30"	29.615	"6/10/15"	"17:30"	2015-06-10 17:30:00
"72"	1280	"6/10/15 17:45"	29.665	"6/10/15"	"17:45"	2015-06-10 17:45:00
"73"	1281	"6/10/15 18:00"	29.64	"6/10/15"	"18:00"	2015-06-10 18:00:00
"74"	1282	"6/10/15 18:15"	29.64	"6/10/15"	"18:15"	2015-06-10 18:15:00
"75"	1283	"6/10/15 18:30"	29.64	"6/10/15"	"18:30"	2015-06-10 18:30:00
"76"	1284	"6/10/15 18:45"	29.615	"6/10/15"	"18:45"	2015-06-10 18:45:00
"77"	1285	"6/10/15 19:00"	29.59	"6/10/15"	"19:00"	2015-06-10 19:00:00
"78"	1286	"6/10/15 19:15"	29.59	"6/10/15"	"19:15"	2015-06-10 19:15:00
"79"	1287	"6/10/15 19:30"	29.59	"6/10/15"	"19:30"	2015-06-10 19:30:00
"80"	1288	"6/10/15 19:45"	29.59	"6/10/15"	"19:45"	2015-06-10 19:45:00
"81"	1289	"6/10/15 20:00"	29.615	"6/10/15"	"20:00"	2015-06-10 20:00:00
"82"	1290	"6/10/15 20:15"	29.59	"6/10/15"	"20:15"	2015-06-10 20:15:00
"83"	1291	"6/10/15 20:30"	29.615	"6/10/15"	"20:30"	2015-06-10 20:30:00
"84"	1292	"6/10/15 20:45"	29.59	"6/10/15"	"20:45"	2015-06-10 20:45:00
"85"	1293	"6/10/15 21:00"	29.59	"6/10/15"	"21:00"	2015-06-10 21:00:00
"86"	1294	"6/10/15 21:15"	29.59	"6/10/15"	"21:15"	2015-06-10 21:15:00
"87"	1295	"6/10/15 21:30"	29.615	"6/10/15"	"21:30"	2015-06-10 21:30:00
"88"	1296	"6/10/15 21:45"	29.69	"6/10/15"	"21:45"	2015-06-10 21:45:00
"89"	1297	"6/10/15 22:00"	29.69	"6/10/15"	"22:00"	2015-06-10 22:00:00
"90"	1298	"6/10/15 22:15"	29.715	"6/10/15"	"22:15"	2015-06-10 22:15:00
"91"	1299	"6/10/15 22:30"	29.815	"6/10/15"	"22:30"	2015-06-10 22:30:00
