"logger","date","max","min","mean","range","season"
"Cayo.OR3.arr3",2016-05-18,31.561,30.369,30.8750961538462,1.192,"aprmayjun"
"Cayo.OR3.arr3",2016-05-19,31.561,30.495,31.0540961538461,1.066,"aprmayjun"
"Cayo.OR3.arr3",2016-05-20,31.689,30.798,31.1602884615385,0.891000000000002,"aprmayjun"
"Cayo.OR3.arr3",2016-05-21,31.919,30.697,31.2076153846154,1.222,"aprmayjun"
"Cayo.OR3.arr3",2016-05-22,32.124,30.621,31.5348653846154,1.503,"aprmayjun"
"Cayo.OR3.arr3",2016-05-23,32.021,31.128,31.4285961538462,0.893000000000001,"aprmayjun"
"Cayo.OR3.arr3",2016-05-24,31.714,30.722,31.2067884615385,0.991999999999997,"aprmayjun"
"Cayo.OR3.arr3",2016-05-25,31.97,30.798,31.3614038461538,1.172,"aprmayjun"
"Cayo.OR3.arr3",2016-05-26,31.944,31.052,31.4527692307692,0.891999999999999,"aprmayjun"
"Cayo.OR3.arr3",2016-05-27,31.868,31.153,31.3917884615385,0.715,"aprmayjun"
"Cayo.OR3.arr3",2016-05-28,31.103,30.117,30.7771538461538,0.986000000000001,"aprmayjun"
"Cayo.OR3.arr3",2016-05-29,30.343,29.916,30.0968076923077,0.427,"aprmayjun"
"Cayo.OR3.arr3",2016-05-30,30.722,29.815,30.1412692307692,0.907,"aprmayjun"
"Cayo.OR3.arr3",2016-05-31,30.824,29.991,30.3127115384615,0.833000000000002,"aprmayjun"
"Cayo.OR3.arr3",2016-06-01,31.179,30.066,30.5602307692308,1.113,"aprmayjun"
"Cayo.OR3.arr3",2016-06-02,30.849,30.142,30.4989038461538,0.707000000000001,"aprmayjun"
"Cayo.OR3.arr3",2016-06-03,30.117,29.84,30.0078653846154,0.277000000000001,"aprmayjun"
"Cayo.OR3.arr3",2016-06-04,29.865,29.59,29.7448076923077,0.274999999999999,"aprmayjun"
"Cayo.OR3.arr3",2016-06-05,30.217,29.414,29.8040576923077,0.802999999999997,"aprmayjun"
"Cayo.OR3.arr3",2016-06-06,30.142,29.815,29.9319423076923,0.326999999999998,"aprmayjun"
"Cayo.OR3.arr3",2016-06-07,29.966,29.665,29.7973076923077,0.301000000000002,"aprmayjun"
"Cayo.OR3.arr3",2016-06-08,29.79,29.389,29.6086346153846,0.401,"aprmayjun"
"Cayo.OR3.arr3",2016-06-09,30.041,29.34,29.5706923076923,0.701000000000001,"aprmayjun"
"Cayo.OR3.arr3",2016-06-10,29.69,29.515,29.5890384615385,0.175000000000001,"aprmayjun"
"Cayo.OR3.arr3",2016-06-11,29.515,29.365,29.4340192307692,0.150000000000002,"aprmayjun"
"Cayo.OR3.arr3",2016-06-12,29.615,29.165,29.4145192307692,0.449999999999999,"aprmayjun"
"Cayo.OR3.arr3",2016-06-13,29.765,29.19,29.5315576923077,0.574999999999999,"aprmayjun"
"Cayo.OR3.arr3",2016-06-14,29.615,29.315,29.4737884615384,0.299999999999997,"aprmayjun"
"Cayo.OR3.arr3",2016-06-15,30.469,29.19,29.6721538461538,1.279,"aprmayjun"
"Cayo.OR3.arr3",2016-06-16,30.167,29.54,29.9205961538462,0.627000000000002,"aprmayjun"
"Cayo.OR3.arr3",2016-06-17,30.369,29.265,29.7466153846154,1.104,"aprmayjun"
"Cayo.OR3.arr3",2016-06-18,30.874,29.765,30.16,1.109,"aprmayjun"
"Cayo.OR3.arr3",2016-06-19,31.23,29.865,30.3990769230769,1.365,"aprmayjun"
"Cayo.OR3.arr3",2016-06-20,30.697,30.066,30.3677692307692,0.631,"aprmayjun"
"Cayo.OR3.arr3",2016-06-21,31.23,29.89,30.4394230769231,1.34,"aprmayjun"
"Cayo.OR3.arr3",2016-06-22,30.646,30.243,30.4244615384615,0.403000000000002,"aprmayjun"
"Cayo.OR3.arr3",2016-06-23,31.026,29.84,30.3195,1.186,"aprmayjun"
"Cayo.OR3.arr3",2016-06-24,30.672,30.016,30.3386923076923,0.656000000000002,"aprmayjun"
"Cayo.OR3.arr3",2016-06-25,31.026,29.916,30.40125,1.11,"aprmayjun"
"Cayo.OR3.arr3",2016-06-26,31.204,30.142,30.6312115384615,1.062,"aprmayjun"
"Cayo.OR3.arr3",2016-06-27,31.204,30.293,30.6556346153846,0.911000000000001,"aprmayjun"
"Cayo.OR3.arr3",2016-06-28,31.996,30.394,31.0645384615385,1.602,"aprmayjun"
"Cayo.OR3.arr3",2016-06-29,31.842,30.293,31.0326538461538,1.549,"aprmayjun"
"Cayo.OR3.arr3",2016-06-30,31.128,31.128,31.128,0,"aprmayjun"
"Drago.OR4",2015-07-01,29.615,29.04,29.3389807692308,0.574999999999999,"julaugsep"
"Drago.OR4",2015-07-02,29.64,29.04,29.336,0.600000000000001,"julaugsep"
"Drago.OR4",2015-07-03,30.293,29.19,29.5715192307692,1.103,"julaugsep"
"Drago.OR4",2015-07-04,29.89,29.315,29.5165576923077,0.574999999999999,"julaugsep"
"Drago.OR4",2015-07-05,29.64,29.265,29.4617692307692,0.375,"julaugsep"
"Drago.OR4",2015-07-06,29.389,29.065,29.2188076923077,0.323999999999998,"julaugsep"
"Drago.OR4",2015-07-07,29.215,28.916,29.0737307692308,0.298999999999999,"julaugsep"
"Drago.OR4",2015-07-08,28.916,28.692,28.8445192307692,0.224,"julaugsep"
"Drago.OR4",2015-07-09,29.29,28.742,28.945,0.547999999999998,"julaugsep"
"Drago.OR4",2015-07-10,29.24,28.99,29.1294230769231,0.25,"julaugsep"
"Drago.OR4",2015-07-11,29.265,29.065,29.215,0.199999999999999,"julaugsep"
"Drago.OR4",2015-07-12,29.19,28.245,28.8906346153846,0.945,"julaugsep"
"Drago.OR4",2015-07-13,28.642,27.974,28.2842307692308,0.667999999999999,"julaugsep"
"Drago.OR4",2015-07-14,28.419,27.998,28.2203653846154,0.420999999999999,"julaugsep"
"Drago.OR4",2015-07-15,29.215,28.27,28.6531923076923,0.945,"julaugsep"
"Drago.OR4",2015-07-16,30.343,29.065,29.5936346153846,1.278,"julaugsep"
"Drago.OR4",2015-07-17,29.941,28.891,29.4857692307693,1.05,"julaugsep"
"Drago.OR4",2015-07-18,29.315,28.916,29.1626730769231,0.399000000000001,"julaugsep"
"Drago.OR4",2015-07-19,29.389,28.617,28.9458846153846,0.771999999999998,"julaugsep"
"Drago.OR4",2015-07-20,29.04,28.444,28.6689807692308,0.596,"julaugsep"
"Drago.OR4",2015-07-21,28.468,27.628,28.1616346153846,0.84,"julaugsep"
"Drago.OR4",2015-07-22,28.568,27.875,28.2928653846154,0.693000000000001,"julaugsep"
"Drago.OR4",2015-07-23,29.439,28.32,28.8042884615385,1.119,"julaugsep"
"Drago.OR4",2015-07-24,29.14,28.916,29.00525,0.224,"julaugsep"
"Drago.OR4",2015-07-25,28.916,28.568,28.7907692307692,0.347999999999999,"julaugsep"
"Drago.OR4",2015-07-26,29.439,28.27,28.9312115384615,1.169,"julaugsep"
"Drago.OR4",2015-07-27,29.389,28.394,28.8300384615385,0.995000000000001,"julaugsep"
"Drago.OR4",2015-07-28,28.617,28.221,28.4633653846154,0.396000000000001,"julaugsep"
"Drago.OR4",2015-07-29,28.419,27.949,28.2081153846154,0.469999999999999,"julaugsep"
"Drago.OR4",2015-07-30,28.692,28.369,28.4876346153846,0.323,"julaugsep"
"Drago.OR4",2015-07-31,28.742,28.295,28.5512115384615,0.446999999999999,"julaugsep"
"Drago.OR4",2015-08-01,28.518,27.949,28.2108461538462,0.568999999999999,"julaugsep"
"Drago.OR4",2015-08-02,28.27,27.481,27.9808461538462,0.788999999999998,"julaugsep"
"Drago.OR4",2015-08-03,28.048,27.628,27.8112307692308,0.419999999999998,"julaugsep"
"Drago.OR4",2015-08-04,28.345,27.604,27.97875,0.741,"julaugsep"
"Drago.OR4",2015-08-05,28.369,27.702,28.1634807692308,0.666999999999998,"julaugsep"
"Drago.OR4",2015-08-06,29.015,28.023,28.4376730769231,0.992000000000001,"julaugsep"
"Drago.OR4",2015-08-07,28.866,28.147,28.5806923076923,0.719000000000001,"julaugsep"
"Drago.OR4",2015-08-08,28.568,28.32,28.50225,0.248000000000001,"julaugsep"
"Drago.OR4",2015-08-09,28.518,28.369,28.4574038461538,0.149000000000001,"julaugsep"
"Drago.OR4",2015-08-10,28.791,28.221,28.5749615384615,0.57,"julaugsep"
"Drago.OR4",2015-08-11,28.866,28.444,28.7163076923077,0.422000000000001,"julaugsep"
"Drago.OR4",2015-08-12,29.59,28.518,28.9972692307692,1.072,"julaugsep"
"Drago.OR4",2015-08-13,29.165,28.891,28.9951923076923,0.274000000000001,"julaugsep"
"Drago.OR4",2015-08-14,28.891,28.097,28.5454615384615,0.793999999999997,"julaugsep"
"Drago.OR4",2015-08-15,28.891,28.468,28.6690192307692,0.422999999999998,"julaugsep"
"Drago.OR4",2015-08-16,29.265,28.419,28.8099038461538,0.846,"julaugsep"
"Drago.OR4",2015-08-17,29.04,28.617,28.7965961538462,0.422999999999998,"julaugsep"
"Drago.OR4",2015-08-18,28.766,28.493,28.6327884615384,0.273,"julaugsep"
"Drago.OR4",2015-08-19,29.315,28.097,28.67925,1.218,"julaugsep"
"Drago.OR4",2015-08-20,28.766,27.677,28.1802307692308,1.089,"julaugsep"
"Drago.OR4",2015-08-21,28.394,27.628,28.1429230769231,0.765999999999998,"julaugsep"
"Drago.OR4",2015-08-22,29.14,27.899,28.3900961538462,1.241,"julaugsep"
"Drago.OR4",2015-08-23,29.414,28.27,28.8694615384615,1.144,"julaugsep"
"Drago.OR4",2015-08-24,29.19,28.444,28.8478269230769,0.746000000000002,"julaugsep"
"Drago.OR4",2015-08-25,28.916,28.617,28.7945192307692,0.298999999999999,"julaugsep"
"Drago.OR4",2015-08-26,28.791,28.444,28.6574230769231,0.347000000000001,"julaugsep"
"Drago.OR4",2015-08-27,28.617,28.419,28.556,0.198,"julaugsep"
"Drago.OR4",2015-08-28,28.692,28.221,28.3979230769231,0.471,"julaugsep"
"Drago.OR4",2015-08-29,28.816,28.468,28.6517115384615,0.347999999999999,"julaugsep"
"Drago.OR4",2015-08-30,28.866,28.593,28.7090961538462,0.273,"julaugsep"
"Drago.OR4",2015-08-31,28.692,28.245,28.4365384615385,0.446999999999999,"julaugsep"
"Drago.OR4",2015-09-01,29.14,28.394,28.7966538461538,0.746000000000002,"julaugsep"
"Drago.OR4",2015-09-02,29.015,28.766,28.8778269230769,0.249000000000002,"julaugsep"
"Drago.OR4",2015-09-03,29.765,28.642,29.0087115384615,1.123,"julaugsep"
"Drago.OR4",2015-09-04,29.115,28.617,28.8148269230769,0.497999999999998,"julaugsep"
"Drago.OR4",2015-09-05,28.642,28.221,28.4403269230769,0.420999999999999,"julaugsep"
"Drago.OR4",2015-09-06,28.468,27.801,28.1539807692308,0.667000000000002,"julaugsep"
"Drago.OR4",2015-09-07,28.543,27.677,28.1421346153846,0.866,"julaugsep"
"Drago.OR4",2015-09-08,28.147,27.85,28.0458461538461,0.296999999999997,"julaugsep"
"Drago.OR4",2015-09-09,28.667,27.899,28.2624038461538,0.768000000000001,"julaugsep"
"Drago.OR4",2015-09-10,28.866,28.518,28.5683269230769,0.347999999999999,"julaugsep"
"Drago.OR4",2015-09-11,28.568,28.295,28.5032115384616,0.273,"julaugsep"
"Drago.OR4",2015-09-12,28.891,28.568,28.7579807692308,0.322999999999997,"julaugsep"
"Drago.OR4",2015-09-13,28.965,28.543,28.7728076923077,0.422000000000001,"julaugsep"
"Drago.OR4",2015-09-14,28.916,28.742,28.8232307692308,0.173999999999999,"julaugsep"
"Drago.OR4",2015-09-15,28.816,28.122,28.5974038461538,0.693999999999999,"julaugsep"
"Drago.OR4",2015-09-16,29.439,28.196,28.8015,1.243,"julaugsep"
"Drago.OR4",2015-09-17,29.439,29.065,29.2721538461538,0.373999999999999,"julaugsep"
"Drago.OR4",2015-09-18,30.066,29.29,29.5526153846154,0.776,"julaugsep"
"Drago.OR4",2015-09-19,30.192,29.165,29.7104038461538,1.027,"julaugsep"
"Drago.OR4",2015-09-20,30.041,29.14,29.6049423076923,0.901,"julaugsep"
"Drago.OR4",2015-09-21,29.665,29.389,29.51175,0.276,"julaugsep"
"Drago.OR4",2015-09-22,29.49,29.24,29.3989038461538,0.25,"julaugsep"
"Drago.OR4",2015-09-23,29.365,28.965,29.1799038461539,0.399999999999999,"julaugsep"
"Drago.OR4",2015-09-24,29.165,28.791,28.9535192307692,0.373999999999999,"julaugsep"
"Drago.OR4",2015-09-25,29.89,28.99,29.3659423076923,0.900000000000002,"julaugsep"
"Drago.OR4",2015-09-26,29.464,29.015,29.2089423076923,0.448999999999998,"julaugsep"
"Drago.OR4",2015-09-27,29.04,28.742,28.91325,0.297999999999998,"julaugsep"
"Drago.OR4",2015-09-28,28.965,28.32,28.6829230769231,0.645,"julaugsep"
"Drago.OR4",2015-09-29,28.841,28.122,28.4707307692308,0.719000000000001,"julaugsep"
"Drago.OR4",2015-09-30,28.617,27.924,28.2519615384615,0.693000000000001,"julaugsep"
"Drago.OR4",2015-10-01,28.171,27.924,28.0021346153846,0.247,"octnovdec"
"Drago.OR4",2015-10-02,28.568,28.147,28.3833076923077,0.421000000000003,"octnovdec"
"Drago.OR4",2015-10-03,28.916,28.245,28.6457307692308,0.670999999999999,"octnovdec"
"Drago.OR4",2015-10-04,29.439,28.642,28.9067115384615,0.797000000000001,"octnovdec"
"Drago.OR4",2015-10-05,29.29,28.717,28.8516153846154,0.573,"octnovdec"
"Drago.OR4",2015-10-06,29.389,28.667,28.9315384615385,0.721999999999998,"octnovdec"
"Drago.OR4",2015-10-07,29.265,28.642,29.0296923076923,0.623000000000001,"octnovdec"
"Drago.OR4",2015-10-08,29.24,28.543,28.8738076923077,0.696999999999999,"octnovdec"
"Drago.OR4",2015-10-09,30.243,28.493,29.1703076923077,1.75,"octnovdec"
"Drago.OR4",2015-10-10,29.991,29.365,29.6375192307692,0.626000000000001,"octnovdec"
"Drago.OR4",2015-10-11,30.117,29.49,29.81525,0.627000000000002,"octnovdec"
"Drago.OR4",2015-10-12,30.697,29.64,30.0443846153846,1.057,"octnovdec"
"Drago.OR4",2015-10-13,30.268,29.464,29.8785384615385,0.804000000000002,"octnovdec"
"Drago.OR4",2015-10-14,30.142,29.215,29.6555192307692,0.927,"octnovdec"
"Drago.OR4",2015-10-15,30.874,29.565,30.0664423076923,1.309,"octnovdec"
"Drago.OR4",2015-10-16,30.343,29.74,30.0805192307692,0.603000000000002,"octnovdec"
"Drago.OR4",2015-10-17,30.268,29.765,30.0320576923077,0.503,"octnovdec"
"Drago.OR4",2015-10-18,30.925,29.765,30.1720961538462,1.16,"octnovdec"
"Drago.OR4",2015-10-19,30.621,30.192,30.4070192307692,0.428999999999998,"octnovdec"
"Drago.OR4",2015-10-20,30.545,29.84,30.2436153846154,0.705000000000002,"octnovdec"
"Drago.OR4",2015-10-21,30.52,30.041,30.3380576923077,0.478999999999999,"octnovdec"
"Drago.OR4",2015-10-22,31.052,30.192,30.5342884615385,0.859999999999999,"octnovdec"
"Drago.OR4",2015-10-23,30.95,29.79,30.4553653846154,1.16,"octnovdec"
"Drago.OR4",2015-10-24,30.672,30.243,30.4410961538462,0.429000000000002,"octnovdec"
"Drago.OR4",2015-10-25,30.9,30.444,30.60075,0.456,"octnovdec"
"Drago.OR4",2015-10-26,31.077,30.167,30.6443461538462,0.91,"octnovdec"
"Drago.OR4",2015-10-27,31.026,30.318,30.7264423076923,0.707999999999998,"octnovdec"
"Drago.OR4",2015-10-28,30.571,29.515,30.1662884615384,1.056,"octnovdec"
"Drago.OR4",2015-10-29,30.394,29.365,30.0258653846154,1.029,"octnovdec"
"Drago.OR4",2015-10-30,30.672,30.167,30.3895576923077,0.504999999999999,"octnovdec"
"Drago.OR4",2015-10-31,30.419,29.865,30.13175,0.554000000000002,"octnovdec"
"Drago.OR4",2015-11-01,30.167,29.439,29.6878461538462,0.728000000000002,"octnovdec"
"Drago.OR4",2015-11-02,29.966,29.439,29.64525,0.527000000000001,"octnovdec"
"Drago.OR4",2015-11-03,30.041,29.414,29.7189230769231,0.626999999999999,"octnovdec"
"Drago.OR4",2015-11-04,30.394,29.715,29.9510192307692,0.678999999999998,"octnovdec"
"Drago.OR4",2015-11-05,30.545,29.765,30.052,0.780000000000001,"octnovdec"
"Drago.OR4",2015-11-06,30.268,29.765,30.1028461538462,0.503,"octnovdec"
"Drago.OR4",2015-11-07,30.369,29.991,30.1921538461538,0.378,"octnovdec"
"Drago.OR4",2015-11-08,30.293,29.64,30.0377115384615,0.652999999999999,"octnovdec"
"Drago.OR4",2015-11-09,30.469,30.091,30.2508076923077,0.378,"octnovdec"
"Drago.OR4",2015-11-10,31.026,30.217,30.4502307692308,0.809000000000001,"octnovdec"
"Drago.OR4",2015-11-11,31.052,30.419,30.7687115384615,0.632999999999999,"octnovdec"
"Drago.OR4",2015-11-12,30.9,30.066,30.51,0.834,"octnovdec"
"Drago.OR4",2015-11-13,30.293,29.865,30.07025,0.428000000000001,"octnovdec"
"Drago.OR4",2015-11-14,30.243,29.79,30.0798269230769,0.452999999999999,"octnovdec"
"Drago.OR4",2015-11-15,30.192,29.565,30.0446730769231,0.626999999999999,"octnovdec"
"Drago.OR4",2015-11-16,30.469,29.74,30.1129423076923,0.729000000000003,"octnovdec"
"Drago.OR4",2015-11-17,31.026,29.815,30.3555961538461,1.211,"octnovdec"
"Drago.OR4",2015-11-18,30.697,30.192,30.4303653846154,0.504999999999999,"octnovdec"
"Drago.OR4",2015-11-19,30.976,29.79,30.2234038461539,1.186,"octnovdec"
"Drago.OR4",2015-11-20,30.419,30.066,30.2852692307692,0.353000000000002,"octnovdec"
"Drago.OR4",2015-11-21,30.192,29.79,29.9677692307692,0.402000000000001,"octnovdec"
"Drago.OR4",2015-11-22,30.091,28.941,29.6126346153846,1.15,"octnovdec"
"Drago.OR4",2015-11-23,30.192,29.59,29.8569230769231,0.602,"octnovdec"
"Drago.OR4",2015-11-24,30.394,29.79,30.1140769230769,0.603999999999999,"octnovdec"
"Drago.OR4",2015-11-25,30.369,29.715,30.1673653846154,0.654,"octnovdec"
"Drago.OR4",2015-11-26,30.874,30.192,30.5044615384615,0.681999999999999,"octnovdec"
"Drago.OR4",2015-11-27,30.571,30.343,30.4279230769231,0.228000000000002,"octnovdec"
"Drago.OR4",2015-11-28,30.571,30.293,30.4243269230769,0.278000000000002,"octnovdec"
"Drago.OR4",2015-11-29,30.596,29.565,30.1897115384615,1.031,"octnovdec"
"Drago.OR4",2015-11-30,30.495,29.865,30.2038846153846,0.630000000000003,"octnovdec"
"Drago.OR4",2015-12-01,30.394,29.916,30.1312884615385,0.477999999999998,"octnovdec"
"Drago.OR4",2015-12-02,30.167,29.84,30.0165576923077,0.327000000000002,"octnovdec"
"Drago.OR4",2015-12-03,29.991,29.414,29.8505961538462,0.576999999999998,"octnovdec"
"Drago.OR4",2015-12-04,30.621,29.439,30.041,1.182,"octnovdec"
"Drago.OR4",2015-12-05,30.419,30.041,30.2034615384615,0.378,"octnovdec"
"Drago.OR4",2015-12-06,30.192,29.79,29.99675,0.402000000000001,"octnovdec"
"Drago.OR4",2015-12-07,30.041,29.464,29.8616730769231,0.577000000000002,"octnovdec"
"Drago.OR4",2015-12-08,29.815,29.59,29.7332692307692,0.225000000000001,"octnovdec"
"Drago.OR4",2015-12-09,29.765,29.464,29.6288653846154,0.301000000000002,"octnovdec"
"Drago.OR4",2015-12-10,29.991,29.34,29.6548653846154,0.651,"octnovdec"
"Drago.OR4",2015-12-11,29.84,29.165,29.5943269230769,0.675000000000001,"octnovdec"
"Drago.OR4",2015-12-12,30.041,29.54,29.7767884615385,0.501000000000001,"octnovdec"
"Drago.OR4",2015-12-13,29.79,28.841,29.4684807692308,0.948999999999998,"octnovdec"
"Drago.OR4",2015-12-14,29.515,28.072,28.8799230769231,1.443,"octnovdec"
"Drago.OR4",2015-12-15,29.315,28.617,29.0246730769231,0.698,"octnovdec"
"Drago.OR4",2015-12-16,29.19,28.369,28.7039615384615,0.821000000000002,"octnovdec"
"Drago.OR4",2015-12-17,29.065,28.642,28.8578076923077,0.423000000000002,"octnovdec"
"Drago.OR4",2015-12-18,28.916,28.369,28.5744230769231,0.547000000000001,"octnovdec"
"Drago.OR4",2015-12-19,29.04,28.444,28.7191923076923,0.596,"octnovdec"
"Drago.OR4",2015-12-20,29.04,28.617,28.8430576923077,0.422999999999998,"octnovdec"
"Drago.OR4",2015-12-21,28.841,28.32,28.63125,0.521000000000001,"octnovdec"
"Drago.OR4",2015-12-22,28.891,28.196,28.6198269230769,0.694999999999997,"octnovdec"
"Drago.OR4",2015-12-23,29.69,28.493,29.1135576923077,1.197,"octnovdec"
"Drago.OR4",2015-12-24,29.815,28.941,29.3174230769231,0.874000000000002,"octnovdec"
"Drago.OR4",2015-12-25,29.265,28.866,29.0239423076923,0.399000000000001,"octnovdec"
"Drago.OR4",2015-12-26,28.965,28.667,28.7670961538462,0.297999999999998,"octnovdec"
"Drago.OR4",2015-12-27,28.742,28.245,28.6213461538462,0.497,"octnovdec"
"Drago.OR4",2015-12-28,29.065,28.171,28.6229230769231,0.894000000000002,"octnovdec"
"Drago.OR4",2015-12-29,29.215,28.717,28.8981730769231,0.498000000000001,"octnovdec"
"Drago.OR4",2015-12-30,29.14,28.742,28.9525576923077,0.398,"octnovdec"
"Drago.OR4",2015-12-31,29.365,28.543,28.9275769230769,0.821999999999999,"octnovdec"
"Drago.OR4",2016-01-01,29.09,28.617,28.8511346153846,0.472999999999999,"janfebmar"
"Drago.OR4",2016-01-02,28.965,28.717,28.8128269230769,0.248000000000001,"janfebmar"
"Drago.OR4",2016-01-03,28.891,28.518,28.7641346153846,0.372999999999998,"janfebmar"
"Drago.OR4",2016-01-04,29.04,28.072,28.5724615384615,0.968,"janfebmar"
"Drago.OR4",2016-01-05,29.115,28.717,28.8537115384615,0.398,"janfebmar"
"Drago.OR4",2016-01-06,29.49,28.841,29.0159230769231,0.648999999999997,"janfebmar"
"Drago.OR4",2016-01-07,29.19,28.791,28.9634615384615,0.399000000000001,"janfebmar"
"Drago.OR4",2016-01-08,29.315,28.593,29.0257884615385,0.722000000000001,"janfebmar"
"Drago.OR4",2016-01-09,29.265,28.816,28.9818269230769,0.449000000000002,"janfebmar"
"Drago.OR4",2016-01-10,28.841,28.468,28.5945576923077,0.373000000000001,"janfebmar"
"Drago.OR4",2016-01-11,28.866,28.32,28.6241923076923,0.545999999999999,"janfebmar"
"Drago.OR4",2016-01-12,28.841,28.568,28.7205192307692,0.273,"janfebmar"
"Drago.OR4",2016-01-13,28.891,28.617,28.7832692307692,0.273999999999997,"janfebmar"
"Drago.OR4",2016-01-14,29.09,28.642,28.8832115384615,0.448,"janfebmar"
"Drago.OR4",2016-01-15,29.115,28.667,28.9295961538462,0.447999999999997,"janfebmar"
"Drago.OR4",2016-01-16,29.015,28.717,28.8745384615385,0.298000000000002,"janfebmar"
"Drago.OR4",2016-01-17,28.941,28.568,28.7501538461538,0.372999999999998,"janfebmar"
"Drago.OR4",2016-01-18,29.09,28.543,28.8171153846154,0.547000000000001,"janfebmar"
"Drago.OR4",2016-01-19,29.315,28.642,28.9652884615385,0.673000000000002,"janfebmar"
"Drago.OR4",2016-01-20,29.414,28.766,29.1237307692308,0.648000000000003,"janfebmar"
"Drago.OR4",2016-01-21,29.265,28.816,29.0206153846154,0.449000000000002,"janfebmar"
"Drago.OR4",2016-01-22,29.015,28.543,28.8649807692308,0.472000000000001,"janfebmar"
"Drago.OR4",2016-01-23,28.916,28.667,28.7665,0.248999999999999,"janfebmar"
"Drago.OR4",2016-01-24,29.065,28.468,28.7512115384616,0.597000000000001,"janfebmar"
"Drago.OR4",2016-01-25,29.04,28.667,28.8573653846154,0.372999999999998,"janfebmar"
"Drago.OR4",2016-01-26,29.015,28.593,28.8482884615385,0.422000000000001,"janfebmar"
"Drago.OR4",2016-01-27,29.165,28.543,28.8645769230769,0.622,"janfebmar"
"Drago.OR4",2016-01-28,29.04,28.369,28.7259230769231,0.670999999999999,"janfebmar"
"Drago.OR4",2016-01-29,28.841,27.949,28.4826153846154,0.891999999999999,"janfebmar"
"Drago.OR4",2016-01-30,29.265,28.444,28.6854807692308,0.821000000000002,"janfebmar"
"Drago.OR4",2016-01-31,29.115,28.568,28.9081538461538,0.546999999999997,"janfebmar"
"Drago.OR4",2016-02-01,29.315,28.717,28.9100384615385,0.598000000000003,"janfebmar"
"Drago.OR4",2016-02-02,29.565,28.742,28.9521923076923,0.823,"janfebmar"
"Drago.OR4",2016-02-03,29.065,28.766,28.8778846153846,0.299000000000003,"janfebmar"
"Drago.OR4",2016-02-04,29.34,28.593,28.8696538461538,0.747,"janfebmar"
"Drago.OR4",2016-02-05,29.215,28.593,28.9689615384615,0.622,"janfebmar"
"Drago.OR4",2016-02-06,29.215,28.617,28.8674230769231,0.597999999999999,"janfebmar"
"Drago.OR4",2016-02-07,29.34,28.444,28.8827307692308,0.896000000000001,"janfebmar"
"Drago.OR4",2016-02-08,29.315,28.642,28.8848653846154,0.673000000000002,"janfebmar"
"Drago.OR4",2016-02-09,28.965,28.419,28.6623269230769,0.545999999999999,"janfebmar"
"Drago.OR4",2016-02-10,28.493,27.825,28.1694807692308,0.667999999999999,"janfebmar"
"Drago.OR4",2016-02-11,28.245,27.727,27.9365384615385,0.518000000000001,"janfebmar"
"Drago.OR4",2016-02-12,28.742,28.122,28.4386153846154,0.620000000000001,"janfebmar"
"Drago.OR4",2016-02-13,28.717,28.32,28.4437307692308,0.396999999999998,"janfebmar"
"Drago.OR4",2016-02-14,28.369,28.023,28.2166153846154,0.346,"janfebmar"
"Drago.OR4",2016-02-15,28.048,27.751,27.9255769230769,0.296999999999997,"janfebmar"
"Drago.OR4",2016-02-16,28.072,27.727,27.8485961538461,0.344999999999999,"janfebmar"
"Drago.OR4",2016-02-17,28.419,27.899,28.1514423076923,0.52,"janfebmar"
"Drago.OR4",2016-02-18,28.667,27.998,28.3071538461538,0.669,"janfebmar"
"Drago.OR4",2016-02-19,28.543,28.147,28.3574615384615,0.396000000000001,"janfebmar"
"Drago.OR4",2016-02-20,28.891,27.825,28.4840961538462,1.066,"janfebmar"
"Drago.OR4",2016-02-21,29.19,28.295,28.6687884615385,0.895,"janfebmar"
"Drago.OR4",2016-02-22,28.99,28.345,28.6566346153846,0.645,"janfebmar"
"Drago.OR4",2016-02-23,28.965,28.295,28.7358461538461,0.669999999999998,"janfebmar"
"Drago.OR4",2016-02-24,28.791,28.32,28.5517307692308,0.471,"janfebmar"
"Drago.OR4",2016-02-25,29.065,28.245,28.5393461538462,0.82,"janfebmar"
"Drago.OR4",2016-02-26,28.617,28.245,28.4518461538462,0.372,"janfebmar"
"Drago.OR4",2016-02-27,28.816,27.949,28.2161923076923,0.866999999999997,"janfebmar"
"Drago.OR4",2016-02-28,28.245,27.825,28.0652115384615,0.420000000000002,"janfebmar"
"Drago.OR4",2016-02-29,27.949,27.653,27.7868653846154,0.296000000000003,"janfebmar"
"Drago.OR4",2016-03-01,27.825,27.604,27.7130192307692,0.221,"janfebmar"
"Drago.OR4",2016-03-02,27.604,27.014,27.3217307692308,0.59,"janfebmar"
"Drago.OR4",2016-03-03,27.259,26.793,26.9916153846154,0.466000000000001,"janfebmar"
"Drago.OR4",2016-03-04,27.85,26.867,27.3863076923077,0.983000000000001,"janfebmar"
"Drago.OR4",2016-03-05,27.776,27.087,27.5638653846154,0.689,"janfebmar"
"Drago.OR4",2016-03-06,28.468,26.916,27.8104038461538,1.552,"janfebmar"
"Drago.OR4",2016-03-07,28.147,27.579,27.8194615384615,0.567999999999998,"janfebmar"
"Drago.OR4",2016-03-08,27.949,27.481,27.7216538461539,0.468,"janfebmar"
