"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"65"	998	"6/10/15 16:05"	30.167	"6/10/15"	"16:05"	2015-06-10 16:05:00
"66"	999	"6/10/15 16:20"	30.142	"6/10/15"	"16:20"	2015-06-10 16:20:00
"67"	1000	"6/10/15 16:35"	30.117	"6/10/15"	"16:35"	2015-06-10 16:35:00
"68"	1001	"6/10/15 16:50"	30.192	"6/10/15"	"16:50"	2015-06-10 16:50:00
"69"	1002	"6/10/15 17:05"	30.217	"6/10/15"	"17:05"	2015-06-10 17:05:00
"70"	1003	"6/10/15 17:20"	30.192	"6/10/15"	"17:20"	2015-06-10 17:20:00
"71"	1004	"6/10/15 17:35"	30.167	"6/10/15"	"17:35"	2015-06-10 17:35:00
"72"	1005	"6/10/15 17:50"	30.142	"6/10/15"	"17:50"	2015-06-10 17:50:00
"73"	1006	"6/10/15 18:05"	30.117	"6/10/15"	"18:05"	2015-06-10 18:05:00
"74"	1007	"6/10/15 18:20"	30.066	"6/10/15"	"18:20"	2015-06-10 18:20:00
"75"	1008	"6/10/15 18:35"	30.041	"6/10/15"	"18:35"	2015-06-10 18:35:00
"76"	1009	"6/10/15 18:50"	29.991	"6/10/15"	"18:50"	2015-06-10 18:50:00
"77"	1010	"6/10/15 19:05"	29.966	"6/10/15"	"19:05"	2015-06-10 19:05:00
"78"	1011	"6/10/15 19:20"	29.966	"6/10/15"	"19:20"	2015-06-10 19:20:00
"79"	1012	"6/10/15 19:35"	29.916	"6/10/15"	"19:35"	2015-06-10 19:35:00
"80"	1013	"6/10/15 19:50"	29.916	"6/10/15"	"19:50"	2015-06-10 19:50:00
"81"	1014	"6/10/15 20:05"	29.941	"6/10/15"	"20:05"	2015-06-10 20:05:00
"82"	1015	"6/10/15 20:20"	29.916	"6/10/15"	"20:20"	2015-06-10 20:20:00
"83"	1016	"6/10/15 20:35"	29.916	"6/10/15"	"20:35"	2015-06-10 20:35:00
"84"	1017	"6/10/15 20:50"	29.941	"6/10/15"	"20:50"	2015-06-10 20:50:00
"85"	1018	"6/10/15 21:05"	29.916	"6/10/15"	"21:05"	2015-06-10 21:05:00
"86"	1019	"6/10/15 21:20"	29.865	"6/10/15"	"21:20"	2015-06-10 21:20:00
"87"	1020	"6/10/15 21:35"	29.865	"6/10/15"	"21:35"	2015-06-10 21:35:00
"88"	1021	"6/10/15 21:50"	29.84	"6/10/15"	"21:50"	2015-06-10 21:50:00
"89"	1022	"6/10/15 22:05"	29.815	"6/10/15"	"22:05"	2015-06-10 22:05:00
"90"	1023	"6/10/15 22:20"	29.79	"6/10/15"	"22:20"	2015-06-10 22:20:00
"91"	1024	"6/10/15 22:35"	29.89	"6/10/15"	"22:35"	2015-06-10 22:35:00
"92"	1025	"6/10/15 22:50"	29.916	"6/10/15"	"22:50"	2015-06-10 22:50:00
"93"	1026	"6/10/15 23:05"	29.916	"6/10/15"	"23:05"	2015-06-10 23:05:00
"94"	1027	"6/10/15 23:20"	29.89	"6/10/15"	"23:20"	2015-06-10 23:20:00
"95"	1028	"6/10/15 23:35"	29.84	"6/10/15"	"23:35"	2015-06-10 23:35:00
"96"	1029	"6/10/15 23:50"	29.765	"6/10/15"	"23:50"	2015-06-10 23:50:00
"97"	1030	"6/11/15 0:05"	29.74	"6/11/15"	"0:05"	2015-06-11 00:05:00
"98"	1031	"6/11/15 0:20"	29.715	"6/11/15"	"0:20"	2015-06-11 00:20:00
"99"	1032	"6/11/15 0:35"	29.665	"6/11/15"	"0:35"	2015-06-11 00:35:00
"100"	1033	"6/11/15 0:50"	29.665	"6/11/15"	"0:50"	2015-06-11 00:50:00
"101"	1034	"6/11/15 1:05"	29.74	"6/11/15"	"1:05"	2015-06-11 01:05:00
"102"	1035	"6/11/15 1:20"	29.74	"6/11/15"	"1:20"	2015-06-11 01:20:00
"103"	1036	"6/11/15 1:35"	29.74	"6/11/15"	"1:35"	2015-06-11 01:35:00
"104"	1037	"6/11/15 1:50"	29.74	"6/11/15"	"1:50"	2015-06-11 01:50:00
"105"	1038	"6/11/15 2:05"	29.665	"6/11/15"	"2:05"	2015-06-11 02:05:00
"106"	1039	"6/11/15 2:20"	29.59	"6/11/15"	"2:20"	2015-06-11 02:20:00
"107"	1040	"6/11/15 2:35"	29.515	"6/11/15"	"2:35"	2015-06-11 02:35:00
"108"	1041	"6/11/15 2:50"	29.515	"6/11/15"	"2:50"	2015-06-11 02:50:00
"109"	1042	"6/11/15 3:05"	29.464	"6/11/15"	"3:05"	2015-06-11 03:05:00
"110"	1043	"6/11/15 3:20"	29.414	"6/11/15"	"3:20"	2015-06-11 03:20:00
"111"	1044	"6/11/15 3:35"	29.414	"6/11/15"	"3:35"	2015-06-11 03:35:00
"112"	1045	"6/11/15 3:50"	29.389	"6/11/15"	"3:50"	2015-06-11 03:50:00
"113"	1046	"6/11/15 4:05"	29.389	"6/11/15"	"4:05"	2015-06-11 04:05:00
"114"	1047	"6/11/15 4:20"	29.365	"6/11/15"	"4:20"	2015-06-11 04:20:00
"115"	1048	"6/11/15 4:35"	29.389	"6/11/15"	"4:35"	2015-06-11 04:35:00
"116"	1049	"6/11/15 4:50"	29.365	"6/11/15"	"4:50"	2015-06-11 04:50:00
"117"	1050	"6/11/15 5:05"	29.34	"6/11/15"	"5:05"	2015-06-11 05:05:00
"118"	1051	"6/11/15 5:20"	29.315	"6/11/15"	"5:20"	2015-06-11 05:20:00
"119"	1052	"6/11/15 5:35"	29.315	"6/11/15"	"5:35"	2015-06-11 05:35:00
"120"	1053	"6/11/15 5:50"	29.29	"6/11/15"	"5:50"	2015-06-11 05:50:00
"121"	1054	"6/11/15 6:05"	29.29	"6/11/15"	"6:05"	2015-06-11 06:05:00
"122"	1055	"6/11/15 6:20"	29.24	"6/11/15"	"6:20"	2015-06-11 06:20:00
"123"	1056	"6/11/15 6:35"	29.24	"6/11/15"	"6:35"	2015-06-11 06:35:00
"124"	1057	"6/11/15 6:50"	29.24	"6/11/15"	"6:50"	2015-06-11 06:50:00
"125"	1058	"6/11/15 7:05"	29.265	"6/11/15"	"7:05"	2015-06-11 07:05:00
"126"	1059	"6/11/15 7:20"	29.34	"6/11/15"	"7:20"	2015-06-11 07:20:00
"127"	1060	"6/11/15 7:35"	29.315	"6/11/15"	"7:35"	2015-06-11 07:35:00
"128"	1061	"6/11/15 7:50"	29.29	"6/11/15"	"7:50"	2015-06-11 07:50:00
