"obv"	"datetime"	"temp"	"date"	"time"	"datetimew"
"76"	1010	"6/10/15 18:58"	29.916	"6/10/15"	"18:58"	2015-06-10 18:58:00
"77"	1011	"6/10/15 19:13"	29.865	"6/10/15"	"19:13"	2015-06-10 19:13:00
"78"	1012	"6/10/15 19:28"	29.865	"6/10/15"	"19:28"	2015-06-10 19:28:00
"79"	1013	"6/10/15 19:43"	29.815	"6/10/15"	"19:43"	2015-06-10 19:43:00
"80"	1014	"6/10/15 19:58"	29.79	"6/10/15"	"19:58"	2015-06-10 19:58:00
"81"	1015	"6/10/15 20:13"	29.765	"6/10/15"	"20:13"	2015-06-10 20:13:00
"82"	1016	"6/10/15 20:28"	29.765	"6/10/15"	"20:28"	2015-06-10 20:28:00
"83"	1017	"6/10/15 20:43"	29.765	"6/10/15"	"20:43"	2015-06-10 20:43:00
"84"	1018	"6/10/15 20:58"	29.84	"6/10/15"	"20:58"	2015-06-10 20:58:00
"85"	1019	"6/10/15 21:13"	29.89	"6/10/15"	"21:13"	2015-06-10 21:13:00
"86"	1020	"6/10/15 21:28"	29.865	"6/10/15"	"21:28"	2015-06-10 21:28:00
"87"	1021	"6/10/15 21:43"	29.815	"6/10/15"	"21:43"	2015-06-10 21:43:00
"88"	1022	"6/10/15 21:58"	29.79	"6/10/15"	"21:58"	2015-06-10 21:58:00
"89"	1023	"6/10/15 22:13"	29.79	"6/10/15"	"22:13"	2015-06-10 22:13:00
"90"	1024	"6/10/15 22:28"	29.865	"6/10/15"	"22:28"	2015-06-10 22:28:00
"91"	1025	"6/10/15 22:43"	29.89	"6/10/15"	"22:43"	2015-06-10 22:43:00
"92"	1026	"6/10/15 22:58"	29.916	"6/10/15"	"22:58"	2015-06-10 22:58:00
"93"	1027	"6/10/15 23:13"	29.865	"6/10/15"	"23:13"	2015-06-10 23:13:00
"94"	1028	"6/10/15 23:28"	29.815	"6/10/15"	"23:28"	2015-06-10 23:28:00
"95"	1029	"6/10/15 23:43"	29.79	"6/10/15"	"23:43"	2015-06-10 23:43:00
"96"	1030	"6/10/15 23:58"	29.74	"6/10/15"	"23:58"	2015-06-10 23:58:00
"97"	1031	"6/11/15 0:13"	29.69	"6/11/15"	"0:13"	2015-06-11 00:13:00
"98"	1032	"6/11/15 0:28"	29.665	"6/11/15"	"0:28"	2015-06-11 00:28:00
"99"	1033	"6/11/15 0:43"	29.64	"6/11/15"	"0:43"	2015-06-11 00:43:00
"100"	1034	"6/11/15 0:58"	29.59	"6/11/15"	"0:58"	2015-06-11 00:58:00
"101"	1035	"6/11/15 1:13"	29.615	"6/11/15"	"1:13"	2015-06-11 01:13:00
"102"	1036	"6/11/15 1:28"	29.615	"6/11/15"	"1:28"	2015-06-11 01:28:00
"103"	1037	"6/11/15 1:43"	29.64	"6/11/15"	"1:43"	2015-06-11 01:43:00
"104"	1038	"6/11/15 1:58"	29.615	"6/11/15"	"1:58"	2015-06-11 01:58:00
"105"	1039	"6/11/15 2:13"	29.59	"6/11/15"	"2:13"	2015-06-11 02:13:00
"106"	1040	"6/11/15 2:28"	29.54	"6/11/15"	"2:28"	2015-06-11 02:28:00
"107"	1041	"6/11/15 2:43"	29.49	"6/11/15"	"2:43"	2015-06-11 02:43:00
"108"	1042	"6/11/15 2:58"	29.464	"6/11/15"	"2:58"	2015-06-11 02:58:00
"109"	1043	"6/11/15 3:13"	29.439	"6/11/15"	"3:13"	2015-06-11 03:13:00
"110"	1044	"6/11/15 3:28"	29.414	"6/11/15"	"3:28"	2015-06-11 03:28:00
"111"	1045	"6/11/15 3:43"	29.389	"6/11/15"	"3:43"	2015-06-11 03:43:00
"112"	1046	"6/11/15 3:58"	29.365	"6/11/15"	"3:58"	2015-06-11 03:58:00
"113"	1047	"6/11/15 4:13"	29.365	"6/11/15"	"4:13"	2015-06-11 04:13:00
"114"	1048	"6/11/15 4:28"	29.365	"6/11/15"	"4:28"	2015-06-11 04:28:00
"115"	1049	"6/11/15 4:43"	29.34	"6/11/15"	"4:43"	2015-06-11 04:43:00
"116"	1050	"6/11/15 4:58"	29.315	"6/11/15"	"4:58"	2015-06-11 04:58:00
"117"	1051	"6/11/15 5:13"	29.315	"6/11/15"	"5:13"	2015-06-11 05:13:00
"118"	1052	"6/11/15 5:28"	29.29	"6/11/15"	"5:28"	2015-06-11 05:28:00
"119"	1053	"6/11/15 5:43"	29.265	"6/11/15"	"5:43"	2015-06-11 05:43:00
"120"	1054	"6/11/15 5:58"	29.265	"6/11/15"	"5:58"	2015-06-11 05:58:00
"121"	1055	"6/11/15 6:13"	29.24	"6/11/15"	"6:13"	2015-06-11 06:13:00
"122"	1056	"6/11/15 6:28"	29.215	"6/11/15"	"6:28"	2015-06-11 06:28:00
"123"	1057	"6/11/15 6:43"	29.215	"6/11/15"	"6:43"	2015-06-11 06:43:00
"124"	1058	"6/11/15 6:58"	29.215	"6/11/15"	"6:58"	2015-06-11 06:58:00
"125"	1059	"6/11/15 7:13"	29.215	"6/11/15"	"7:13"	2015-06-11 07:13:00
"126"	1060	"6/11/15 7:28"	29.265	"6/11/15"	"7:28"	2015-06-11 07:28:00
"127"	1061	"6/11/15 7:43"	29.29	"6/11/15"	"7:43"	2015-06-11 07:43:00
"128"	1062	"6/11/15 7:58"	29.365	"6/11/15"	"7:58"	2015-06-11 07:58:00
"129"	1063	"6/11/15 8:13"	29.414	"6/11/15"	"8:13"	2015-06-11 08:13:00
"130"	1064	"6/11/15 8:28"	29.49	"6/11/15"	"8:28"	2015-06-11 08:28:00
"131"	1065	"6/11/15 8:43"	29.665	"6/11/15"	"8:43"	2015-06-11 08:43:00
"132"	1066	"6/11/15 8:58"	29.715	"6/11/15"	"8:58"	2015-06-11 08:58:00
"133"	1067	"6/11/15 9:13"	29.815	"6/11/15"	"9:13"	2015-06-11 09:13:00
"134"	1068	"6/11/15 9:28"	29.84	"6/11/15"	"9:28"	2015-06-11 09:28:00
"135"	1069	"6/11/15 9:43"	29.84	"6/11/15"	"9:43"	2015-06-11 09:43:00
"136"	1070	"6/11/15 9:58"	29.966	"6/11/15"	"9:58"	2015-06-11 09:58:00
"137"	1071	"6/11/15 10:13"	29.916	"6/11/15"	"10:13"	2015-06-11 10:13:00
"138"	1072	"6/11/15 10:28"	30.041	"6/11/15"	"10:28"	2015-06-11 10:28:00
"139"	1073	"6/11/15 10:43"	30.117	"6/11/15"	"10:43"	2015-06-11 10:43:00
"140"	1074	"6/11/15 10:58"	30.041	"6/11/15"	"10:58"	2015-06-11 10:58:00
"141"	1075	"6/11/15 11:13"	30.117	"6/11/15"	"11:13"	2015-06-11 11:13:00
"142"	1076	"6/11/15 11:28"	30.217	"6/11/15"	"11:28"	2015-06-11 11:28:00
"143"	1077	"6/11/15 11:43"	30.091	"6/11/15"	"11:43"	2015-06-11 11:43:00
"144"	1078	"6/11/15 11:58"	30.091	"6/11/15"	"11:58"	2015-06-11 11:58:00
"145"	1079	"6/11/15 12:13"	30.167	"6/11/15"	"12:13"	2015-06-11 12:13:00
"146"	1080	"6/11/15 12:28"	30.167	"6/11/15"	"12:28"	2015-06-11 12:28:00
"147"	1081	"6/11/15 12:43"	30.192	"6/11/15"	"12:43"	2015-06-11 12:43:00
"148"	1082	"6/11/15 12:58"	30.192	"6/11/15"	"12:58"	2015-06-11 12:58:00
"149"	1083	"6/11/15 13:13"	30.268	"6/11/15"	"13:13"	2015-06-11 13:13:00
"150"	1084	"6/11/15 13:28"	30.343	"6/11/15"	"13:28"	2015-06-11 13:28:00
"151"	1085	"6/11/15 13:43"	30.343	"6/11/15"	"13:43"	2015-06-11 13:43:00
"152"	1086	"6/11/15 13:58"	30.343	"6/11/15"	"13:58"	2015-06-11 13:58:00
"153"	1087	"6/11/15 14:13"	30.369	"6/11/15"	"14:13"	2015-06-11 14:13:00
"154"	1088	"6/11/15 14:28"	30.343	"6/11/15"	"14:28"	2015-06-11 14:28:00
"155"	1089	"6/11/15 14:43"	30.318	"6/11/15"	"14:43"	2015-06-11 14:43:00
"156"	1090	"6/11/15 14:58"	30.293	"6/11/15"	"14:58"	2015-06-11 14:58:00
"157"	1091	"6/11/15 15:13"	30.293	"6/11/15"	"15:13"	2015-06-11 15:13:00
"158"	1092	"6/11/15 15:28"	30.268	"6/11/15"	"15:28"	2015-06-11 15:28:00
"159"	1093	"6/11/15 15:43"	30.293	"6/11/15"	"15:43"	2015-06-11 15:43:00
"160"	1094	"6/11/15 15:58"	30.293	"6/11/15"	"15:58"	2015-06-11 15:58:00
"161"	1095	"6/11/15 16:13"	30.293	"6/11/15"	"16:13"	2015-06-11 16:13:00
"162"	1096	"6/11/15 16:28"	30.293	"6/11/15"	"16:28"	2015-06-11 16:28:00
"163"	1097	"6/11/15 16:43"	30.293	"6/11/15"	"16:43"	2015-06-11 16:43:00
"164"	1098	"6/11/15 16:58"	30.268	"6/11/15"	"16:58"	2015-06-11 16:58:00
"165"	1099	"6/11/15 17:13"	30.268	"6/11/15"	"17:13"	2015-06-11 17:13:00
"166"	1100	"6/11/15 17:28"	30.243	"6/11/15"	"17:28"	2015-06-11 17:28:00
"167"	1101	"6/11/15 17:43"	30.217	"6/11/15"	"17:43"	2015-06-11 17:43:00
"168"	1102	"6/11/15 17:58"	30.192	"6/11/15"	"17:58"	2015-06-11 17:58:00
"169"	1103	"6/11/15 18:13"	30.192	"6/11/15"	"18:13"	2015-06-11 18:13:00
"170"	1104	"6/11/15 18:28"	30.167	"6/11/15"	"18:28"	2015-06-11 18:28:00
"171"	1105	"6/11/15 18:43"	30.117	"6/11/15"	"18:43"	2015-06-11 18:43:00
"172"	1106	"6/11/15 18:58"	30.091	"6/11/15"	"18:58"	2015-06-11 18:58:00
"173"	1107	"6/11/15 19:13"	30.066	"6/11/15"	"19:13"	2015-06-11 19:13:00
"174"	1108	"6/11/15 19:28"	30.041	"6/11/15"	"19:28"	2015-06-11 19:28:00
"175"	1109	"6/11/15 19:43"	29.966	"6/11/15"	"19:43"	2015-06-11 19:43:00
"176"	1110	"6/11/15 19:58"	29.941	"6/11/15"	"19:58"	2015-06-11 19:58:00
"177"	1111	"6/11/15 20:13"	29.941	"6/11/15"	"20:13"	2015-06-11 20:13:00
"178"	1112	"6/11/15 20:28"	29.916	"6/11/15"	"20:28"	2015-06-11 20:28:00
"179"	1113	"6/11/15 20:43"	29.916	"6/11/15"	"20:43"	2015-06-11 20:43:00
"180"	1114	"6/11/15 20:58"	29.916	"6/11/15"	"20:58"	2015-06-11 20:58:00
"181"	1115	"6/11/15 21:13"	29.916	"6/11/15"	"21:13"	2015-06-11 21:13:00
"182"	1116	"6/11/15 21:28"	29.865	"6/11/15"	"21:28"	2015-06-11 21:28:00
"183"	1117	"6/11/15 21:43"	29.84	"6/11/15"	"21:43"	2015-06-11 21:43:00
"184"	1118	"6/11/15 21:58"	29.79	"6/11/15"	"21:58"	2015-06-11 21:58:00
"185"	1119	"6/11/15 22:13"	29.79	"6/11/15"	"22:13"	2015-06-11 22:13:00
"186"	1120	"6/11/15 22:28"	29.815	"6/11/15"	"22:28"	2015-06-11 22:28:00
"187"	1121	"6/11/15 22:43"	29.865	"6/11/15"	"22:43"	2015-06-11 22:43:00
"188"	1122	"6/11/15 22:58"	29.665	"6/11/15"	"22:58"	2015-06-11 22:58:00
"189"	1123	"6/11/15 23:13"	29.515	"6/11/15"	"23:13"	2015-06-11 23:13:00
"190"	1124	"6/11/15 23:28"	29.515	"6/11/15"	"23:28"	2015-06-11 23:28:00
"191"	1125	"6/11/15 23:43"	29.54	"6/11/15"	"23:43"	2015-06-11 23:43:00
"192"	1126	"6/11/15 23:58"	29.54	"6/11/15"	"23:58"	2015-06-11 23:58:00
"193"	1127	"6/12/15 0:13"	29.49	"6/12/15"	"0:13"	2015-06-12 00:13:00
"194"	1128	"6/12/15 0:28"	29.464	"6/12/15"	"0:28"	2015-06-12 00:28:00
"195"	1129	"6/12/15 0:43"	29.439	"6/12/15"	"0:43"	2015-06-12 00:43:00
"196"	1130	"6/12/15 0:58"	29.414	"6/12/15"	"0:58"	2015-06-12 00:58:00
"197"	1131	"6/12/15 1:13"	29.414	"6/12/15"	"1:13"	2015-06-12 01:13:00
"198"	1132	"6/12/15 1:28"	29.414	"6/12/15"	"1:28"	2015-06-12 01:28:00
"199"	1133	"6/12/15 1:43"	29.389	"6/12/15"	"1:43"	2015-06-12 01:43:00
"200"	1134	"6/12/15 1:58"	29.389	"6/12/15"	"1:58"	2015-06-12 01:58:00
"201"	1135	"6/12/15 2:13"	29.389	"6/12/15"	"2:13"	2015-06-12 02:13:00
"202"	1136	"6/12/15 2:28"	29.389	"6/12/15"	"2:28"	2015-06-12 02:28:00
"203"	1137	"6/12/15 2:43"	29.389	"6/12/15"	"2:43"	2015-06-12 02:43:00
"204"	1138	"6/12/15 2:58"	29.414	"6/12/15"	"2:58"	2015-06-12 02:58:00
"205"	1139	"6/12/15 3:13"	29.464	"6/12/15"	"3:13"	2015-06-12 03:13:00
"206"	1140	"6/12/15 3:28"	29.515	"6/12/15"	"3:28"	2015-06-12 03:28:00
"207"	1141	"6/12/15 3:43"	29.515	"6/12/15"	"3:43"	2015-06-12 03:43:00
"208"	1142	"6/12/15 3:58"	29.515	"6/12/15"	"3:58"	2015-06-12 03:58:00
"209"	1143	"6/12/15 4:13"	29.49	"6/12/15"	"4:13"	2015-06-12 04:13:00
"210"	1144	"6/12/15 4:28"	29.464	"6/12/15"	"4:28"	2015-06-12 04:28:00
"211"	1145	"6/12/15 4:43"	29.464	"6/12/15"	"4:43"	2015-06-12 04:43:00
"212"	1146	"6/12/15 4:58"	29.464	"6/12/15"	"4:58"	2015-06-12 04:58:00
"213"	1147	"6/12/15 5:13"	29.464	"6/12/15"	"5:13"	2015-06-12 05:13:00
"214"	1148	"6/12/15 5:28"	29.34	"6/12/15"	"5:28"	2015-06-12 05:28:00
"215"	1149	"6/12/15 5:43"	29.315	"6/12/15"	"5:43"	2015-06-12 05:43:00
"216"	1150	"6/12/15 5:58"	29.315	"6/12/15"	"5:58"	2015-06-12 05:58:00
"217"	1151	"6/12/15 6:13"	29.315	"6/12/15"	"6:13"	2015-06-12 06:13:00
"218"	1152	"6/12/15 6:28"	29.315	"6/12/15"	"6:28"	2015-06-12 06:28:00
"219"	1153	"6/12/15 6:43"	29.34	"6/12/15"	"6:43"	2015-06-12 06:43:00
"220"	1154	"6/12/15 6:58"	29.365	"6/12/15"	"6:58"	2015-06-12 06:58:00
"221"	1155	"6/12/15 7:13"	29.439	"6/12/15"	"7:13"	2015-06-12 07:13:00
"222"	1156	"6/12/15 7:28"	29.464	"6/12/15"	"7:28"	2015-06-12 07:28:00
"223"	1157	"6/12/15 7:43"	29.49	"6/12/15"	"7:43"	2015-06-12 07:43:00
"224"	1158	"6/12/15 7:58"	29.464	"6/12/15"	"7:58"	2015-06-12 07:58:00
"225"	1159	"6/12/15 8:13"	29.49	"6/12/15"	"8:13"	2015-06-12 08:13:00
"226"	1160	"6/12/15 8:28"	29.54	"6/12/15"	"8:28"	2015-06-12 08:28:00
"227"	1161	"6/12/15 8:43"	29.59	"6/12/15"	"8:43"	2015-06-12 08:43:00
"228"	1162	"6/12/15 8:58"	29.715	"6/12/15"	"8:58"	2015-06-12 08:58:00
"229"	1163	"6/12/15 9:13"	29.765	"6/12/15"	"9:13"	2015-06-12 09:13:00
"230"	1164	"6/12/15 9:28"	29.84	"6/12/15"	"9:28"	2015-06-12 09:28:00
"231"	1165	"6/12/15 9:43"	29.815	"6/12/15"	"9:43"	2015-06-12 09:43:00
"232"	1166	"6/12/15 9:58"	29.865	"6/12/15"	"9:58"	2015-06-12 09:58:00
"233"	1167	"6/12/15 10:13"	29.79	"6/12/15"	"10:13"	2015-06-12 10:13:00
"234"	1168	"6/12/15 10:28"	29.84	"6/12/15"	"10:28"	2015-06-12 10:28:00
"235"	1169	"6/12/15 10:43"	29.865	"6/12/15"	"10:43"	2015-06-12 10:43:00
"236"	1170	"6/12/15 10:58"	29.89	"6/12/15"	"10:58"	2015-06-12 10:58:00
"237"	1171	"6/12/15 11:13"	29.84	"6/12/15"	"11:13"	2015-06-12 11:13:00
"238"	1172	"6/12/15 11:28"	29.84	"6/12/15"	"11:28"	2015-06-12 11:28:00
"239"	1173	"6/12/15 11:43"	29.84	"6/12/15"	"11:43"	2015-06-12 11:43:00
"240"	1174	"6/12/15 11:58"	29.89	"6/12/15"	"11:58"	2015-06-12 11:58:00
"241"	1175	"6/12/15 12:13"	29.941	"6/12/15"	"12:13"	2015-06-12 12:13:00
"242"	1176	"6/12/15 12:28"	29.966	"6/12/15"	"12:28"	2015-06-12 12:28:00
"243"	1177	"6/12/15 12:43"	29.991	"6/12/15"	"12:43"	2015-06-12 12:43:00
"244"	1178	"6/12/15 12:58"	30.016	"6/12/15"	"12:58"	2015-06-12 12:58:00
"245"	1179	"6/12/15 13:13"	30.041	"6/12/15"	"13:13"	2015-06-12 13:13:00
"246"	1180	"6/12/15 13:28"	30.091	"6/12/15"	"13:28"	2015-06-12 13:28:00
"247"	1181	"6/12/15 13:43"	30.117	"6/12/15"	"13:43"	2015-06-12 13:43:00
"248"	1182	"6/12/15 13:58"	30.142	"6/12/15"	"13:58"	2015-06-12 13:58:00
"249"	1183	"6/12/15 14:13"	30.142	"6/12/15"	"14:13"	2015-06-12 14:13:00
"250"	1184	"6/12/15 14:28"	30.167	"6/12/15"	"14:28"	2015-06-12 14:28:00
"251"	1185	"6/12/15 14:43"	30.167	"6/12/15"	"14:43"	2015-06-12 14:43:00
"252"	1186	"6/12/15 14:58"	30.167	"6/12/15"	"14:58"	2015-06-12 14:58:00
"253"	1187	"6/12/15 15:13"	30.142	"6/12/15"	"15:13"	2015-06-12 15:13:00
"254"	1188	"6/12/15 15:28"	30.142	"6/12/15"	"15:28"	2015-06-12 15:28:00
"255"	1189	"6/12/15 15:43"	30.192	"6/12/15"	"15:43"	2015-06-12 15:43:00
"256"	1190	"6/12/15 15:58"	30.217	"6/12/15"	"15:58"	2015-06-12 15:58:00
"257"	1191	"6/12/15 16:13"	30.243	"6/12/15"	"16:13"	2015-06-12 16:13:00
"258"	1192	"6/12/15 16:28"	30.293	"6/12/15"	"16:28"	2015-06-12 16:28:00
"259"	1193	"6/12/15 16:43"	30.293	"6/12/15"	"16:43"	2015-06-12 16:43:00
"260"	1194	"6/12/15 16:58"	30.268	"6/12/15"	"16:58"	2015-06-12 16:58:00
"261"	1195	"6/12/15 17:13"	30.217	"6/12/15"	"17:13"	2015-06-12 17:13:00
"262"	1196	"6/12/15 17:28"	30.142	"6/12/15"	"17:28"	2015-06-12 17:28:00
"263"	1197	"6/12/15 17:43"	30.091	"6/12/15"	"17:43"	2015-06-12 17:43:00
"264"	1198	"6/12/15 17:58"	30.091	"6/12/15"	"17:58"	2015-06-12 17:58:00
"265"	1199	"6/12/15 18:13"	30.066	"6/12/15"	"18:13"	2015-06-12 18:13:00
"266"	1200	"6/12/15 18:28"	30.066	"6/12/15"	"18:28"	2015-06-12 18:28:00
"267"	1201	"6/12/15 18:43"	30.066	"6/12/15"	"18:43"	2015-06-12 18:43:00
"268"	1202	"6/12/15 18:58"	30.041	"6/12/15"	"18:58"	2015-06-12 18:58:00
"269"	1203	"6/12/15 19:13"	30.041	"6/12/15"	"19:13"	2015-06-12 19:13:00
"270"	1204	"6/12/15 19:28"	30.041	"6/12/15"	"19:28"	2015-06-12 19:28:00
"271"	1205	"6/12/15 19:43"	30.016	"6/12/15"	"19:43"	2015-06-12 19:43:00
"272"	1206	"6/12/15 19:58"	29.991	"6/12/15"	"19:58"	2015-06-12 19:58:00
"273"	1207	"6/12/15 20:13"	29.991	"6/12/15"	"20:13"	2015-06-12 20:13:00
"274"	1208	"6/12/15 20:28"	29.966	"6/12/15"	"20:28"	2015-06-12 20:28:00
"275"	1209	"6/12/15 20:43"	29.966	"6/12/15"	"20:43"	2015-06-12 20:43:00
"276"	1210	"6/12/15 20:58"	29.966	"6/12/15"	"20:58"	2015-06-12 20:58:00
"277"	1211	"6/12/15 21:13"	29.941	"6/12/15"	"21:13"	2015-06-12 21:13:00
"278"	1212	"6/12/15 21:28"	29.941	"6/12/15"	"21:28"	2015-06-12 21:28:00
"279"	1213	"6/12/15 21:43"	29.916	"6/12/15"	"21:43"	2015-06-12 21:43:00
"280"	1214	"6/12/15 21:58"	29.916	"6/12/15"	"21:58"	2015-06-12 21:58:00
